flight_id,flight_number,airline_iata,aircraft_type,flight_date,scheduled_departure,destination_airport,distance_km,passengers,fuel_kg,flight_type
FLT_20250816_0167,BA432,BA,A320,2025-08-16,10:00,BCN,1397,104,2763,domestic
FLT_20250816_0168,U23237,U2,A320,2025-08-16,09:30,LHR,744,124,6997,domestic
FLT_20250816_0169,W68764,W6,A320,2025-08-16,19:45,FRA,1909,127,5504,domestic
FLT_20250816_0170,W67749,W6,A333,2025-08-16,06:00,NCE,1810,90,2584,domestic
FLT_20250816_0171,BA1180,BA,B738,2025-08-16,15:00,NCE,791,132,4726,international
FLT_20250816_0172,AF7741,AF,A333,2025-08-16,13:45,NCE,1418,91,4712,international
FLT_20250816_0173,LH4558,LH,B738,2025-08-16,18:45,MAD,1138,114,3679,domestic
FLT_20250816_0174,LH4583,LH,B738,2025-08-16,15:45,MAD,1294,149,3234,european
FLT_20250816_0175,LH843,LH,A333,2025-08-16,23:15,MUC,1972,146,2227,domestic
FLT_20250816_0176,LH3793,LH,B738,2025-08-16,13:30,FRA,1081,101,4241,international
FLT_20250816_0177,LH4486,LH,A320,2025-08-16,06:30,FRA,1938,160,5215,domestic
FLT_20250816_0178,KL6820,KL,A333,2025-08-16,09:15,FCO,1803,126,2463,european
FLT_20250816_0179,U24030,U2,A333,2025-08-16,20:00,MAD,1539,144,4966,european
FLT_20250816_0180,W61251,W6,B738,2025-08-16,17:15,BCN,767,80,2109,european
FLT_20250817_0001,FR454,FR,A333,2025-08-17,11:45,BCN,1964,177,7532,international
FLT_20250817_0002,FR8572,FR,A320,2025-08-17,10:00,TLS,1294,80,5209,domestic
FLT_20250817_0003,W66930,W6,A320,2025-08-17,07:15,MAD,818,132,5558,domestic
FLT_20250817_0004,U21184,U2,A320,2025-08-17,06:15,NCE,1845,102,6572,international
FLT_20250817_0005,W62932,W6,A333,2025-08-17,19:45,BCN,1389,179,6042,domestic
FLT_20250817_0006,W68430,W6,A333,2025-08-17,10:00,TLS,1497,173,5182,domestic
FLT_20250817_0007,BA8150,BA,A333,2025-08-17,13:15,AMS,1594,90,6704,international
FLT_20250817_0008,AF7457,AF,A333,2025-08-17,10:30,FCO,586,90,5555,european
FLT_20250817_0009,FR897,FR,A333,2025-08-17,12:00,TLS,1393,174,3892,international
FLT_20250817_0010,FR7081,FR,A333,2025-08-17,19:45,TLS,1365,115,7077,domestic
FLT_20250817_0011,W65034,W6,A333,2025-08-17,16:45,FCO,942,117,7243,international
FLT_20250817_0012,U26558,U2,A333,2025-08-17,10:45,FRA,525,99,2279,european
FLT_20250817_0013,FR5788,FR,A320,2025-08-17,09:00,BCN,665,167,6991,international
FLT_20250817_0014,KL3839,KL,B738,2025-08-17,18:45,NCE,1600,107,5555,european
FLT_20250817_0015,BA8223,BA,B738,2025-08-17,21:45,NCE,523,117,4361,european
FLT_20250817_0016,AF2558,AF,B738,2025-08-17,23:30,LHR,604,145,2645,domestic
FLT_20250817_0017,BA7653,BA,A320,2025-08-17,12:15,FCO,496,174,4539,european
FLT_20250817_0018,FR3257,FR,B738,2025-08-17,08:00,TLS,552,112,7799,domestic
FLT_20250817_0019,AF7251,AF,A333,2025-08-17,14:15,BCN,1341,127,2261,domestic
FLT_20250817_0020,BA8107,BA,A333,2025-08-17,07:45,LYS,1293,165,3640,european
FLT_20250817_0021,KL7618,KL,B738,2025-08-17,12:45,TLS,1306,86,7034,european
FLT_20250817_0022,W68399,W6,B738,2025-08-17,19:15,TLS,659,166,7749,international
FLT_20250817_0023,BA7734,BA,A320,2025-08-17,10:00,LYS,929,80,5944,domestic
FLT_20250817_0024,KL2175,KL,A320,2025-08-17,12:00,LHR,615,179,7814,domestic
FLT_20250817_0025,KL6576,KL,A320,2025-08-17,12:30,BCN,1573,130,2945,international
FLT_20250817_0026,AF325,AF,A333,2025-08-17,17:00,FRA,1621,158,7859,domestic
FLT_20250817_0027,W69288,W6,A320,2025-08-17,21:45,LHR,1234,83,4122,european
FLT_20250817_0028,W68327,W6,A333,2025-08-17,20:00,AMS,1773,168,6391,domestic
FLT_20250817_0029,BA1328,BA,A320,2025-08-17,18:00,TLS,1049,150,7252,international
FLT_20250817_0030,LH409,LH,A333,2025-08-17,12:00,MAD,1944,165,7855,international
FLT_20250817_0031,KL8729,KL,A333,2025-08-17,19:00,LYS,1459,126,7141,european
FLT_20250817_0032,KL6885,KL,A320,2025-08-17,09:15,NCE,648,96,6365,international
FLT_20250817_0033,AF7277,AF,B738,2025-08-17,07:30,AMS,1105,140,2842,international
FLT_20250817_0034,FR5501,FR,A333,2025-08-17,07:00,FCO,1601,172,3994,european
FLT_20250817_0035,AF8400,AF,B738,2025-08-17,07:00,MUC,1235,164,2864,domestic
FLT_20250817_0036,AF3221,AF,B738,2025-08-17,23:30,MAD,1525,91,7326,domestic
FLT_20250817_0037,BA781,BA,B738,2025-08-17,11:30,AMS,442,95,5927,european
FLT_20250817_0038,LH6098,LH,A333,2025-08-17,11:45,NCE,878,171,4476,domestic
FLT_20250817_0039,BA6675,BA,A320,2025-08-17,18:30,AMS,1198,94,7980,european
FLT_20250817_0040,KL9007,KL,B738,2025-08-17,13:15,LHR,1059,117,6303,domestic
FLT_20250817_0041,BA1196,BA,A320,2025-08-17,14:00,FCO,1857,120,5194,domestic
FLT_20250817_0042,FR6495,FR,A333,2025-08-17,17:30,AMS,1041,122,4312,domestic
FLT_20250817_0043,BA2587,BA,B738,2025-08-17,08:00,LHR,1428,145,6083,international
FLT_20250817_0044,AF9159,AF,A333,2025-08-17,09:45,TLS,880,114,2213,international
FLT_20250817_0045,AF5815,AF,B738,2025-08-17,15:15,FCO,503,111,3941,domestic
FLT_20250817_0046,U28655,U2,A320,2025-08-17,13:30,BCN,531,140,2645,european
FLT_20250817_0047,W63464,W6,A333,2025-08-17,07:30,TLS,1226,151,5306,domestic
FLT_20250817_0048,U23593,U2,B738,2025-08-17,14:45,NCE,642,121,6665,domestic
FLT_20250817_0049,AF3725,AF,A320,2025-08-17,07:00,TLS,1368,125,3207,domestic
FLT_20250817_0050,U27600,U2,A320,2025-08-17,13:45,LHR,1837,117,5506,international
FLT_20250817_0051,LH2268,LH,A320,2025-08-17,08:15,NCE,1341,104,2629,international
FLT_20250817_0052,U28788,U2,A333,2025-08-17,11:15,MAD,1155,124,6617,international
FLT_20250817_0053,AF1755,AF,B738,2025-08-17,13:00,TLS,655,158,4783,domestic
FLT_20250817_0054,LH752,LH,A320,2025-08-17,21:30,NCE,1740,124,2845,european
FLT_20250817_0055,U2586,U2,B738,2025-08-17,06:15,AMS,469,160,3447,domestic
FLT_20250817_0056,FR3686,FR,B738,2025-08-17,17:00,NCE,1177,147,6874,international
FLT_20250817_0057,KL3383,KL,A320,2025-08-17,18:00,FCO,318,161,2047,domestic
FLT_20250817_0058,BA2179,BA,B738,2025-08-17,17:15,AMS,994,128,3838,domestic
FLT_20250817_0059,AF4692,AF,B738,2025-08-17,17:30,FRA,1532,150,7505,domestic
FLT_20250817_0060,W69002,W6,B738,2025-08-17,06:45,FRA,1948,168,2265,international
FLT_20250817_0061,LH4400,LH,B738,2025-08-17,08:00,LYS,1655,168,7007,international
FLT_20250817_0062,AF9143,AF,B738,2025-08-17,22:00,NCE,1740,121,3643,domestic
FLT_20250817_0063,U2157,U2,B738,2025-08-17,10:45,MUC,818,102,5543,domestic
FLT_20250817_0064,W67992,W6,A320,2025-08-17,21:15,BCN,1882,109,4238,domestic
FLT_20250817_0065,FR9529,FR,A333,2025-08-17,23:45,FCO,719,146,5392,international
FLT_20250817_0066,KL8913,KL,B738,2025-08-17,15:30,NCE,526,125,2520,european
FLT_20250817_0067,AF9946,AF,A320,2025-08-17,08:15,MAD,678,109,2905,domestic
FLT_20250817_0068,LH6574,LH,A333,2025-08-17,11:00,LYS,1404,82,3884,domestic
FLT_20250817_0069,FR7551,FR,A333,2025-08-17,16:30,MAD,1808,107,4973,international
FLT_20250817_0070,LH845,LH,A320,2025-08-17,23:30,BCN,1323,105,4883,domestic
FLT_20250817_0071,W69204,W6,A320,2025-08-17,18:15,FCO,1687,166,5834,international
FLT_20250817_0072,FR8555,FR,A320,2025-08-17,10:00,FRA,555,177,3670,international
FLT_20250817_0073,FR3496,FR,A333,2025-08-17,09:30,MUC,1577,150,5099,european
FLT_20250817_0074,U21067,U2,A333,2025-08-17,16:15,MAD,1058,178,3257,domestic
FLT_20250817_0075,U27914,U2,B738,2025-08-17,07:00,MUC,1045,150,2007,european
FLT_20250817_0076,KL7698,KL,B738,2025-08-17,18:45,LHR,1794,134,2332,international
FLT_20250817_0077,U21641,U2,A320,2025-08-17,23:45,NCE,1525,166,3374,domestic
FLT_20250817_0078,KL6426,KL,B738,2025-08-17,15:00,NCE,711,85,6514,domestic
FLT_20250817_0079,U24118,U2,A333,2025-08-17,16:45,MUC,1623,114,3892,domestic
FLT_20250817_0080,W64763,W6,B738,2025-08-17,10:00,MUC,1352,107,6657,european
FLT_20250817_0081,W69624,W6,A320,2025-08-17,11:15,FRA,1044,170,4935,international
FLT_20250817_0082,U25921,U2,B738,2025-08-17,14:00,LYS,839,91,6608,european
FLT_20250817_0083,FR5393,FR,B738,2025-08-17,15:30,MUC,1231,85,4569,international
FLT_20250817_0084,BA9374,BA,A320,2025-08-17,18:30,FRA,958,151,3512,international
FLT_20250817_0085,BA4107,BA,A320,2025-08-17,12:30,LHR,579,115,2808,international
FLT_20250817_0086,LH5194,LH,B738,2025-08-17,06:30,NCE,1784,135,4619,european
FLT_20250817_0087,BA9571,BA,A333,2025-08-17,15:15,NCE,677,111,6055,international
FLT_20250817_0088,BA7137,BA,A320,2025-08-17,11:15,NCE,958,156,6614,international
FLT_20250817_0089,KL9612,KL,A320,2025-08-17,06:30,MAD,615,86,7591,domestic
FLT_20250817_0090,LH2847,LH,A320,2025-08-17,08:00,LHR,507,126,7708,domestic
FLT_20250817_0091,W68409,W6,A320,2025-08-17,18:30,MAD,1986,170,2066,european
FLT_20250817_0092,KL486,KL,B738,2025-08-17,19:00,FCO,1498,111,5434,european
FLT_20250817_0093,LH6982,LH,B738,2025-08-17,17:30,AMS,1183,139,4395,domestic
FLT_20250817_0094,KL5372,KL,A320,2025-08-17,15:30,TLS,741,92,6316,domestic
FLT_20250817_0095,KL8854,KL,B738,2025-08-17,06:00,FRA,1192,150,7969,international
FLT_20250817_0096,FR3911,FR,A333,2025-08-17,07:15,AMS,496,128,2059,european
FLT_20250817_0097,FR3109,FR,A333,2025-08-17,13:45,MAD,728,158,5255,domestic
FLT_20250817_0098,BA9250,BA,B738,2025-08-17,18:00,AMS,762,158,7306,international
FLT_20250817_0099,LH9622,LH,A320,2025-08-17,19:00,AMS,746,127,7756,international
FLT_20250817_0100,BA3532,BA,A320,2025-08-17,11:15,LHR,572,128,4442,european
FLT_20250817_0101,AF4515,AF,A320,2025-08-17,20:15,LYS,994,175,2099,european
FLT_20250817_0102,KL589,KL,A333,2025-08-17,06:30,BCN,1843,130,4397,international
FLT_20250817_0103,BA4952,BA,A320,2025-08-17,11:15,BCN,697,98,2759,european
FLT_20250817_0104,FR4284,FR,B738,2025-08-17,10:45,MAD,766,169,7001,international
FLT_20250817_0105,W65385,W6,B738,2025-08-17,13:45,FCO,998,138,4767,international
FLT_20250817_0106,U24660,U2,B738,2025-08-17,06:45,MUC,1902,128,2320,international
FLT_20250817_0107,KL5015,KL,B738,2025-08-17,15:00,AMS,356,136,2204,domestic
FLT_20250817_0108,W62861,W6,B738,2025-08-17,15:00,FRA,1058,168,2404,domestic
FLT_20250817_0109,U28919,U2,B738,2025-08-17,12:00,FRA,1655,146,3410,domestic
FLT_20250817_0110,KL2391,KL,B738,2025-08-17,08:00,LHR,428,167,5551,international
FLT_20250817_0111,FR127,FR,B738,2025-08-17,14:45,TLS,625,104,5134,international
FLT_20250817_0112,KL855,KL,B738,2025-08-17,23:30,NCE,1517,162,6909,domestic
FLT_20250817_0113,W63953,W6,B738,2025-08-17,12:00,LHR,564,135,6034,european
FLT_20250817_0114,W69872,W6,A320,2025-08-17,16:45,LHR,914,135,6803,international
FLT_20250817_0115,KL5900,KL,A333,2025-08-17,10:45,FRA,507,130,4899,european
FLT_20250817_0116,KL5006,KL,A333,2025-08-17,23:15,FCO,1499,103,5076,european
FLT_20250817_0117,W68627,W6,A320,2025-08-17,20:00,AMS,332,108,7628,international
FLT_20250817_0118,AF9048,AF,A320,2025-08-17,09:00,BCN,618,133,6657,domestic
FLT_20250817_0119,U23806,U2,B738,2025-08-17,22:30,BCN,1641,168,7082,domestic
FLT_20250817_0120,W63423,W6,A320,2025-08-17,10:45,BCN,1985,135,3767,international
FLT_20250817_0121,FR1657,FR,B738,2025-08-17,10:45,NCE,1500,147,6760,european
FLT_20250817_0122,LH9952,LH,A333,2025-08-17,19:15,MAD,625,86,7095,domestic
FLT_20250817_0123,U22247,U2,B738,2025-08-17,21:15,FRA,1950,156,6118,european
FLT_20250817_0124,FR7326,FR,B738,2025-08-17,06:00,AMS,1141,169,4873,domestic
FLT_20250817_0125,FR308,FR,A320,2025-08-17,09:15,LHR,1483,149,4469,international
FLT_20250817_0126,BA7451,BA,A320,2025-08-17,13:15,FCO,567,143,5804,domestic
FLT_20250817_0127,U22254,U2,B738,2025-08-17,14:45,NCE,1816,108,2591,international
FLT_20250817_0128,FR8788,FR,A320,2025-08-17,12:30,AMS,1989,103,5645,european
FLT_20250817_0129,KL4872,KL,A333,2025-08-17,14:00,BCN,1993,108,3121,european
FLT_20250817_0130,KL5240,KL,A320,2025-08-17,10:00,FRA,1024,116,5262,european
FLT_20250817_0131,BA9448,BA,A333,2025-08-17,08:15,TLS,1568,174,5184,international
FLT_20250817_0132,LH977,LH,A320,2025-08-17,13:15,LYS,436,90,6089,european
FLT_20250817_0133,FR5127,FR,A333,2025-08-17,10:15,BCN,1959,98,6936,european
FLT_20250817_0134,W62376,W6,A333,2025-08-17,10:00,NCE,1979,102,6383,domestic
FLT_20250817_0135,KL8894,KL,A333,2025-08-17,08:45,TLS,1066,176,4209,domestic
FLT_20250817_0136,AF1528,AF,A333,2025-08-17,16:30,BCN,1801,136,6018,international
FLT_20250817_0137,AF3223,AF,A320,2025-08-17,18:00,TLS,1338,154,2083,european
FLT_20250817_0138,U2551,U2,B738,2025-08-17,11:30,MUC,727,112,2242,domestic
FLT_20250817_0139,U24414,U2,B738,2025-08-17,16:45,MUC,1167,155,3226,domestic
FLT_20250817_0140,AF3648,AF,B738,2025-08-17,23:00,AMS,1239,149,5651,international
FLT_20250817_0141,BA6017,BA,B738,2025-08-17,15:00,LHR,794,150,5457,international
FLT_20250817_0142,KL7357,KL,B738,2025-08-17,15:15,NCE,1402,152,6865,international
FLT_20250817_0143,LH5809,LH,A320,2025-08-17,10:15,BCN,1765,130,5785,domestic
FLT_20250817_0144,AF2077,AF,B738,2025-08-17,15:30,FRA,1570,134,2794,international
FLT_20250817_0145,W65312,W6,A333,2025-08-17,16:00,AMS,1149,134,5491,european
FLT_20250817_0146,LH4840,LH,B738,2025-08-17,11:15,MUC,1197,144,2374,european
FLT_20250817_0147,W69643,W6,B738,2025-08-17,18:00,LYS,1832,101,5073,european
FLT_20250817_0148,KL282,KL,A320,2025-08-17,18:45,TLS,1192,145,3950,european
FLT_20250817_0149,LH5610,LH,B738,2025-08-17,18:15,MUC,1376,175,6834,european
FLT_20250817_0150,AF5781,AF,A333,2025-08-17,21:45,FRA,583,145,7315,european
FLT_20250817_0151,BA1561,BA,B738,2025-08-17,19:30,TLS,1689,129,2402,european
FLT_20250817_0152,U2672,U2,A333,2025-08-17,11:30,BCN,784,116,3168,international
FLT_20250817_0153,W64919,W6,A333,2025-08-17,20:15,NCE,1739,155,7588,international
FLT_20250817_0154,U23248,U2,B738,2025-08-17,11:00,BCN,882,151,3136,european
FLT_20250817_0155,LH6418,LH,A320,2025-08-17,20:45,AMS,1874,177,6779,international
FLT_20250817_0156,FR9663,FR,A320,2025-08-17,14:00,MUC,433,95,3752,european
FLT_20250817_0157,KL8203,KL,B738,2025-08-17,07:30,MUC,476,96,2477,european
FLT_20250817_0158,LH2359,LH,B738,2025-08-17,18:45,AMS,1282,92,6679,european
FLT_20250817_0159,LH9680,LH,A320,2025-08-17,19:15,LHR,1212,124,3228,domestic
FLT_20250817_0160,KL9749,KL,A333,2025-08-17,07:45,LYS,1664,112,4668,international
FLT_20250817_0161,U22858,U2,A320,2025-08-17,23:15,NCE,562,138,7773,domestic
FLT_20250817_0162,KL7654,KL,A320,2025-08-17,16:15,BCN,999,142,3063,domestic
FLT_20250817_0163,LH6660,LH,B738,2025-08-17,14:30,TLS,330,179,4598,european
FLT_20250817_0164,BA8158,BA,A320,2025-08-17,15:00,FCO,1378,97,3614,domestic
FLT_20250817_0165,W61411,W6,A320,2025-08-17,16:45,AMS,1001,151,4068,international
FLT_20250817_0166,LH9648,LH,B738,2025-08-17,21:00,FRA,533,179,2748,european
FLT_20250817_0167,FR5402,FR,B738,2025-08-17,23:15,LYS,449,92,7232,domestic
FLT_20250817_0168,W67788,W6,A320,2025-08-17,22:00,LHR,676,145,7003,european
FLT_20250817_0169,BA9462,BA,A320,2025-08-17,13:45,AMS,1660,108,5040,european
FLT_20250817_0170,U21988,U2,A333,2025-08-17,07:45,TLS,1032,148,7451,european
FLT_20250817_0171,AF178,AF,A333,2025-08-17,14:00,MUC,597,153,6509,european
FLT_20250817_0172,FR7240,FR,B738,2025-08-17,18:45,FCO,1124,111,6500,domestic
FLT_20250817_0173,FR3975,FR,A333,2025-08-17,18:30,MAD,338,137,6338,domestic
FLT_20250817_0174,FR4285,FR,B738,2025-08-17,14:15,LHR,1983,175,2242,european
FLT_20250817_0175,FR5278,FR,A320,2025-08-17,08:00,FCO,932,105,5266,international
FLT_20250817_0176,U21313,U2,A320,2025-08-17,23:00,TLS,1652,104,6170,european
FLT_20250817_0177,U23243,U2,A320,2025-08-17,15:30,AMS,1998,80,6662,domestic
FLT_20250817_0178,BA8782,BA,B738,2025-08-17,20:30,NCE,937,104,3219,domestic
FLT_20250817_0179,KL6613,KL,B738,2025-08-17,10:15,MAD,1193,98,5701,international
FLT_20250817_0180,AF7264,AF,A320,2025-08-17,10:15,AMS,1441,115,2234,domestic
FLT_20250818_0001,W66902,W6,A320,2025-08-18,11:15,MAD,1307,170,4073,international
FLT_20250818_0002,FR296,FR,B738,2025-08-18,09:00,FCO,902,135,2441,international
FLT_20250818_0003,FR5123,FR,B738,2025-08-18,20:00,BCN,906,163,4813,european
FLT_20250818_0004,W62026,W6,A320,2025-08-18,23:00,MAD,1164,96,4401,european
FLT_20250818_0005,FR807,FR,A333,2025-08-18,18:15,FCO,701,154,4402,european
FLT_20250818_0006,KL1999,KL,A320,2025-08-18,06:30,MUC,1724,138,7974,international
FLT_20250818_0007,AF4983,AF,B738,2025-08-18,06:00,FCO,1396,137,6319,international
FLT_20250818_0008,FR1167,FR,A333,2025-08-18,11:45,MAD,323,86,5505,european
FLT_20250818_0009,U22726,U2,B738,2025-08-18,10:00,NCE,396,105,4753,domestic
FLT_20250818_0010,FR9579,FR,A320,2025-08-18,15:15,AMS,650,103,6749,domestic
FLT_20250818_0011,U23953,U2,B738,2025-08-18,21:45,MUC,1836,162,3613,european
FLT_20250818_0012,U26472,U2,A320,2025-08-18,21:30,MAD,1982,164,2967,international
FLT_20250818_0013,AF4620,AF,B738,2025-08-18,11:15,AMS,1715,82,4862,international
FLT_20250818_0014,FR9649,FR,A333,2025-08-18,18:45,LYS,893,177,3747,international
FLT_20250818_0015,BA7231,BA,A320,2025-08-18,14:30,AMS,488,166,4470,domestic
FLT_20250818_0016,FR3397,FR,A320,2025-08-18,09:45,TLS,1284,158,4101,european
FLT_20250818_0017,U23379,U2,A320,2025-08-18,12:15,LYS,1073,180,7895,european
FLT_20250818_0018,LH5622,LH,A320,2025-08-18,17:00,LYS,838,118,4547,international
FLT_20250818_0019,W63362,W6,A333,2025-08-18,20:30,TLS,510,166,3954,european
FLT_20250818_0020,AF7232,AF,A333,2025-08-18,12:15,BCN,954,84,2082,european
FLT_20250818_0021,BA2623,BA,B738,2025-08-18,22:45,MAD,1812,174,6581,international
FLT_20250818_0022,AF7890,AF,A320,2025-08-18,07:45,BCN,749,170,5970,european
FLT_20250818_0023,AF1689,AF,A333,2025-08-18,07:00,FRA,1535,132,5550,international
FLT_20250818_0024,W63008,W6,B738,2025-08-18,16:00,MAD,961,120,3747,international
FLT_20250818_0025,LH9790,LH,A320,2025-08-18,11:15,NCE,754,80,5656,european
FLT_20250818_0026,FR1640,FR,B738,2025-08-18,18:00,NCE,1678,97,2110,european
FLT_20250818_0027,BA914,BA,B738,2025-08-18,06:45,MUC,362,84,6191,european
FLT_20250818_0028,W61769,W6,A333,2025-08-18,10:45,FCO,1400,83,2914,international
FLT_20250818_0029,AF8447,AF,A333,2025-08-18,07:00,MUC,1468,136,7850,international
FLT_20250818_0030,KL5414,KL,A320,2025-08-18,07:30,TLS,1453,85,3988,domestic
FLT_20250818_0031,BA6136,BA,A320,2025-08-18,19:15,MUC,319,110,4153,european
FLT_20250818_0032,W67040,W6,A333,2025-08-18,23:30,MUC,1849,131,7312,international
FLT_20250818_0033,W63084,W6,A333,2025-08-18,07:30,AMS,1099,96,3891,european
FLT_20250818_0034,LH4323,LH,A320,2025-08-18,15:45,BCN,848,165,5701,domestic
FLT_20250818_0035,LH4403,LH,A320,2025-08-18,12:00,LYS,1760,82,3659,domestic
FLT_20250818_0036,U24238,U2,A333,2025-08-18,10:30,BCN,1431,116,2865,european
FLT_20250818_0037,W62897,W6,B738,2025-08-18,10:15,AMS,824,114,3577,international
FLT_20250818_0038,W66896,W6,B738,2025-08-18,16:30,BCN,1145,116,3406,european
FLT_20250818_0039,FR8448,FR,A333,2025-08-18,22:45,MUC,984,82,4451,domestic
FLT_20250818_0040,AF2630,AF,B738,2025-08-18,12:45,MUC,893,132,7722,international
FLT_20250818_0041,FR8798,FR,A320,2025-08-18,18:15,MUC,886,84,6338,european
FLT_20250818_0042,FR9834,FR,B738,2025-08-18,23:00,FCO,926,98,5288,european
FLT_20250818_0043,KL4168,KL,B738,2025-08-18,13:00,FRA,433,84,2019,international
FLT_20250818_0044,BA3995,BA,B738,2025-08-18,19:45,AMS,555,132,4342,domestic
FLT_20250818_0045,AF4601,AF,B738,2025-08-18,13:45,MAD,1584,127,6466,domestic
FLT_20250818_0046,AF6575,AF,A333,2025-08-18,15:30,LHR,1305,108,4157,european
FLT_20250818_0047,BA9892,BA,A320,2025-08-18,09:00,TLS,1356,148,4115,international
FLT_20250818_0048,KL8897,KL,A333,2025-08-18,18:30,BCN,1711,136,7110,domestic
FLT_20250818_0049,KL988,KL,A333,2025-08-18,15:00,LHR,1352,127,4142,european
FLT_20250818_0050,BA8707,BA,B738,2025-08-18,16:45,LYS,489,123,7567,european
FLT_20250818_0051,AF9558,AF,B738,2025-08-18,18:00,FRA,876,95,7073,international
FLT_20250818_0052,FR206,FR,A333,2025-08-18,22:30,BCN,1435,121,7177,european
FLT_20250818_0053,AF942,AF,A320,2025-08-18,09:00,FRA,1243,166,4637,international
FLT_20250818_0054,U29829,U2,B738,2025-08-18,23:45,MAD,1252,109,7852,domestic
FLT_20250818_0055,LH9532,LH,A320,2025-08-18,15:15,LHR,314,143,6041,european
FLT_20250818_0056,LH5996,LH,A320,2025-08-18,22:00,MAD,1206,103,3480,european
FLT_20250818_0057,AF3640,AF,A333,2025-08-18,16:00,FRA,638,131,2799,international
FLT_20250818_0058,KL2475,KL,B738,2025-08-18,06:30,TLS,784,174,6450,international
FLT_20250818_0059,U23595,U2,A333,2025-08-18,10:45,MAD,365,115,7072,domestic
FLT_20250818_0060,AF7659,AF,B738,2025-08-18,10:45,LYS,1483,121,2668,european
FLT_20250818_0061,W69998,W6,A333,2025-08-18,11:00,FRA,1506,138,4916,european
FLT_20250818_0062,FR1584,FR,B738,2025-08-18,14:15,LYS,915,111,3730,domestic
FLT_20250818_0063,W64496,W6,A320,2025-08-18,17:15,NCE,392,173,7083,european
FLT_20250818_0064,KL7252,KL,A320,2025-08-18,19:00,FCO,599,137,2110,international
FLT_20250818_0065,AF229,AF,B738,2025-08-18,08:30,LYS,724,91,2350,european
FLT_20250818_0066,FR5847,FR,A320,2025-08-18,11:00,FRA,742,93,3083,european
FLT_20250818_0067,U21949,U2,B738,2025-08-18,23:30,TLS,664,107,2262,international
FLT_20250818_0068,LH1458,LH,B738,2025-08-18,07:00,TLS,1676,151,3449,international
FLT_20250818_0069,W61059,W6,A320,2025-08-18,20:30,MUC,1433,92,2849,domestic
FLT_20250818_0070,BA2157,BA,B738,2025-08-18,12:00,NCE,1758,152,7128,international
FLT_20250818_0071,LH4082,LH,A333,2025-08-18,14:45,LHR,344,107,2880,international
FLT_20250818_0072,W67836,W6,A320,2025-08-18,07:45,FCO,629,124,7307,international
FLT_20250818_0073,U27894,U2,A320,2025-08-18,12:15,BCN,887,166,6695,international
FLT_20250818_0074,U27177,U2,B738,2025-08-18,20:45,TLS,373,121,6896,domestic
FLT_20250818_0075,LH2909,LH,A320,2025-08-18,13:15,LHR,1356,174,7674,international
FLT_20250818_0076,W64103,W6,B738,2025-08-18,17:30,LYS,1717,180,5431,domestic
FLT_20250818_0077,U27657,U2,A333,2025-08-18,21:45,MAD,1089,161,5065,european
FLT_20250818_0078,KL5437,KL,A320,2025-08-18,07:00,FRA,1517,84,7453,european
FLT_20250818_0079,U27267,U2,A320,2025-08-18,10:15,BCN,1866,161,2027,international
FLT_20250818_0080,U26127,U2,A320,2025-08-18,22:15,MAD,939,119,2843,international
FLT_20250818_0081,LH6581,LH,B738,2025-08-18,12:00,LHR,423,121,3428,domestic
FLT_20250818_0082,LH8812,LH,B738,2025-08-18,16:00,TLS,596,176,3042,domestic
FLT_20250818_0083,FR2085,FR,B738,2025-08-18,21:00,FCO,1265,152,2587,european
FLT_20250818_0084,LH5150,LH,A320,2025-08-18,17:45,AMS,1705,180,6401,domestic
FLT_20250818_0085,W65413,W6,A320,2025-08-18,08:30,LHR,956,95,3782,domestic
FLT_20250818_0086,LH4427,LH,B738,2025-08-18,19:45,FCO,919,105,3039,european
FLT_20250818_0087,U25509,U2,A333,2025-08-18,10:45,NCE,1733,123,6391,domestic
FLT_20250818_0088,BA1765,BA,A320,2025-08-18,12:00,AMS,882,105,5594,european
